URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Максимальное сечение провода,Максимальный диаметр кабеля
https://001.com.ua/nozhnitsy-sektornye-ns-760-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-760-photo.jpg,"Ножницы секторные НС-760, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-760,TLK10-760,instock,1,12,"8 075,91","Ножницы секторные НС-760, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 500 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>500</td></tr></tbody></table>","Ножиці секторні НС-760, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 500 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>500</td></tr></tbody></table>",Русский ~ 500,Русский ~ 
https://001.com.ua/nozhnitsy-sektornye-ns-765-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-765-photo.jpg,"Ножницы секторные НС-765, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-765,TLK10-765,instock,1,12,"6 824,25","Ножницы секторные НС-765, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 400 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>400</td></tr></tbody></table>","Ножиці секторні НС-765, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 400 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>400</td></tr></tbody></table>",Русский ~ 400,Русский ~ 
https://001.com.ua/nozhnitsy-kabelnye-nk-250-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-kabelnye-nk-250-photo.jpg,"Ножницы кабельные НК-250, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-250,TLK10-250,outofstock,1,12,"1 025,87","Ножницы кабельные НК-250, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой.</p><p>Параметры кабеля: Сu 185 мм<sup>2</sup>, Al 240 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>240</td></tr></tbody></table>","Ножиці кабельні НК-250, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою.</p><p>Параметри кабелю: Сu 185 мм<sup>2</sup>, Al 240 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>240</td></tr></tbody></table>",Русский ~ 240,Русский ~ 
https://001.com.ua/instrument-xlj-65a-sektornyy-s-hrapovym-mehanizmom-dlya-rezki-kabeley-secheniem-do-65-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-rezki-kabeley-i-provodov-xlj-65a-photo.jpg,"Инструмент XLJ-65A секторный с храповым механизмом для резки кабелей сечением до 65 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010115,A0170010115,outofstock,1,12,,"Инструмент XLJ-65A секторный с храповым механизмом для резки кабелей сечением до 65 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для резки медных и алюминиевых кабелей сечением до 65 мм².</p><p><strong>Внимание! Инструмент не предназначен для резки стальных тросов и бронированных кабелей.</strong></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальный диаметр кабеля, мм</td><td>65</td></tr></tbody></table>","Інструмент XLJ-65A секторний з храповим механізмом для різки кабелів перетином до 65 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для різання мідних і алюмінієвих кабелів перетином до 65 мм².</p><p><strong>Увага! Інструмент не призначений для різання сталевих тросів і броньованих кабелів.</strong></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний діаметр кабелю, мм</td><td>65</td></tr></tbody></table>",Русский ~ ,Русский ~ 65
https://001.com.ua/nozhnitsy-sektornye-ns-325-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-325-photo.jpg,"Ножницы секторные НС-325, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-325,TLK10-325,outofstock,1,12,"1 815,96","Ножницы секторные НС-325, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 320 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>240</td></tr><tr><td>Максимальный диаметр кабеля, мм</td><td>32</td></tr></tbody></table>","Ножиці секторні НС-325, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 320 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>240</td></tr><tr><td>Максимальний діаметр кабелю, мм</td><td>32</td></tr></tbody></table>",Русский ~ 240,Русский ~ 32
https://001.com.ua/nozhnitsy-sektornye-ns-240-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-240-photo.jpg,"Ножницы секторные НС-240, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-240,TLK10-240,outofstock,1,12,"3 320,51","Ножницы секторные НС-240, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 240 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>240</td></tr><tr><td>Максимальный диаметр кабеля, мм</td><td>32</td></tr></tbody></table>","Ножиці секторні НС-240, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 240 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>240</td></tr><tr><td>Максимальний діаметр кабелю, мм</td><td>32</td></tr></tbody></table>",Русский ~ 240,Русский ~ 32
https://001.com.ua/nozhnitsy-sektornye-ns-300-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-300-photo.jpg,"Ножницы секторные НС-300, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-300,TLK10-300,outofstock,1,12,"5 558,25","Ножницы секторные НС-300, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 300 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>300</td></tr></tbody></table>","Ножиці секторні НС-300, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 300 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>300</td></tr></tbody></table>",Русский ~ 300,Русский ~ 
https://001.com.ua/nozhnitsy-sektornye-ns-380-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-380-photo.jpg,"Ножницы секторные НС-380, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-380,TLK10-380,outofstock,1,12,"3 923,97","Ножницы секторные НС-380, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 380 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>380</td></tr><tr><td>Максимальный диаметр кабеля, мм</td><td>52</td></tr></tbody></table>","Ножиці секторні НС-380, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 380 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>380</td></tr><tr><td>Максимальний діаметр кабелю, мм</td><td>52</td></tr></tbody></table>",Русский ~ 380,Русский ~ 52
https://001.com.ua/nozhnitsy-sektornye-ns-520-iek,new,,,https://001.com.ua/media/photos/iek/instrument/iek-nozhnitsy-sektornye-ns-520-photo.jpg,"Ножницы секторные НС-520, IEK",Инструмент для снятия изоляции с проводов,IEK,TLK10-520,TLK10-520,outofstock,1,12,"3 372,57","Ножницы секторные НС-520, IEK","<h2>Описание товара</h2><p>Инструмент для резки кабеля с пластмассовой и бумажной изоляцией изготавливается из инструментальной стали с высокой режущей способностью. Специальная геометрия лезвий позволят осуществлять работу безопасно и быстро. Обладает высокой стабильностью и незначительной массой. Ножницы секторные снабжены храповым механизмом, выдвижными ручками, блокиратором резки. Замок устроен таким образом, что позволяет осуществлять обратный ход лезвия, необходимый в случае попадания в нож посторонних объектов. Чрезвычайно высокая режущая способность инструмента достигается за счёт оптимальной конструкции ножниц и режущих ножей специальной геометрии.</p><p>Параметры кабеля: Cu Al 400 мм<sup>2</sup></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение кабеля/провода, мм²</td><td>400</td></tr><tr><td>Максимальный диаметр кабеля, мм</td><td>52</td></tr></tbody></table>","Ножиці секторні НС-520, IEK","<h2>Опис товару</h2><p>Інструмент для різання кабелю з пластмасовою і паперовою ізоляцією виготовляється з інструментальної сталі з високою ріжучою здатністю. Спеціальна геометрія лез дозволяє здійснювати роботу безпечно і швидко. Володіє високою стабільністю і незначною масою. Ножиці секторні забезпечені храповим механізмом, висувними ручками, блокувальником різання. Замок влаштований таким чином, що дозволяє здійснювати зворотний хід леза, необхідний в разі потрапляння в ніж сторонніх об'єктів. Надзвичайно висока ріжуча здатність інструменту досягається за рахунок оптимальної конструкції ножиць і ріжучих ножів спеціальної геометрії.</p><p>Параметри кабелю: Cu Al 400 мм<sup>2</sup></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин кабелю/проводу, мм²</td><td>400</td></tr><tr><td>Максимальний діаметр кабелю, мм</td><td>52</td></tr></tbody></table>",Русский ~ 400,Русский ~ 52
https://001.com.ua/instrument-lk-125-s-udlinennymi-ruchkami-dlya-rezki-kabeley-secheniem-do-125-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-rezki-kabeley-i-provodov-lk-125-photo.jpg,"Инструмент LK-125 с удлиненными ручками для резки кабелей сечением до 125 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010096,A0170010096,outofstock,1,12,,"Инструмент LK-125 с удлиненными ручками для резки кабелей сечением до 125 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для резки медных и алюминиевых кабелей сечением до 125 мм².</p><p><strong>Внимание! Инструмент не предназначен для резки стальных тросов и бронированных кабелей.</strong></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диапазон резки, мм²</td><td>до 125</td></tr><tr><td>Длина, мм</td><td>300</td></tr><tr><td>Вес, кг</td><td>0,7</td></tr><tr><td>Упаковка</td><td>картонная коробка</td></tr></tbody></table> ","Інструмент LK-125 з подовженими ручками для різки кабелів перетином до 125 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для різання мідних і алюмінієвих кабелів перетином до 125 мм².</p><p><strong>Увага! Інструмент не призначений для різання сталевих тросів і броньованих кабелів.</strong></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діапазон різки, мм²</td><td>до 125</td></tr><tr><td>Довжина, мм</td><td>300</td></tr><tr><td>Вага, кг</td><td>0,7</td></tr><tr><td>Упаковка</td><td>картонна коробка</td></tr></tbody></table> ",Русский ~ 125,Русский ~ 
https://001.com.ua/instrument-lk-240-sektornyy-s-hrapovym-mehanizmom-dlya-rezki-kabeley-secheniem-do-240-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-rezki-kabeley-i-provodov-lk-240-photo.jpg,"Инструмент LK-240 секторный с храповым механизмом для резки кабелей сечением до 240 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010092,A0170010092,outofstock,1,12,,"Инструмент LK-240 секторный с храповым механизмом для резки кабелей сечением до 240 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для резки медных и алюминиевых кабелей сечением до 240 мм².</p><p><strong>Внимание! Инструмент не предназначен для резки стальных тросов и бронированных кабелей.</strong></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диапазон резки, мм²</td><td>до 240</td></tr><tr><td>Длина, мм</td><td>300</td></tr><tr><td>Вес, кг</td><td>0,55</td></tr><tr><td>Упаковка</td><td>картонная коробка</td></tr></tbody></table> ","Інструмент LK-240 секторний з храповим механізмом для різки кабелів перетином до 240 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для різання мідних і алюмінієвих кабелів перетином до 240 мм².</p><p><strong>Увага! Інструмент не призначений для різання сталевих тросів і броньованих кабелів.</strong></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діапазон різки, мм²</td><td>до 240</td></tr><tr><td>Довжина, мм</td><td>300</td></tr><tr><td>Вага, кг</td><td>0,55</td></tr><tr><td>Упаковка</td><td>картонна коробка</td></tr></tbody></table> ",Русский ~ 240,Русский ~ 
https://001.com.ua/instrument-lk-765-sektornyy-s-hrapovym-mehanizmom-dlya-rezki-kabeley-secheniem-do-400-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-rezki-kabeley-i-provodov-lk-765-photo.jpg,"Инструмент LK-765 секторный с храповым механизмом для резки кабелей сечением до 400 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010091,A0170010091,outofstock,1,12,,"Инструмент LK-765 секторный с храповым механизмом для резки кабелей сечением до 400 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначен для резки медных и алюминиевых кабелей сечением до 400 мм².</p><p><strong>Внимание! Инструмент не предназначен для резки стальных тросов и бронированных кабелей.</strong></p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диапазон резки, мм²</td><td>до 400</td></tr><tr><td>Длина, мм</td><td>310</td></tr><tr><td>Вес, кг</td><td>0,93</td></tr><tr><td>Упаковка</td><td>картонная коробка</td></tr></tbody></table> ","Інструмент LK-765 секторний з храповим механізмом для різки кабелів перетином до 400 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначений для різання мідних і алюмінієвих кабелів перетином до 400 мм².</p><p><strong>Увага! Інструмент не призначений для різання сталевих тросів і броньованих кабелів.</strong></p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діапазон різки, мм²</td><td>до 400</td></tr><tr><td>Довжина, мм</td><td>310</td></tr><tr><td>Вага, кг</td><td>0,93</td></tr><tr><td>Упаковка</td><td>картонна коробка</td></tr></tbody></table> ",Русский ~ 400,Русский ~ 
https://001.com.ua/instrument-hs-808-330a-s-blokirovkoy-rukoyatok-dlya-rezki-provodov-secheniem-do-35-mm2-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/tools/asko-instrument-dlya-rezki-kabeley-i-provodov-hs-808-330a-photo.jpg,"Инструмент HS-808-330А с блокировкой рукояток для резки проводов сечением до 35 мм², АСКО-УКРЕМ",Инструмент для снятия изоляции с проводов,АСКО-УКРЕМ,A0170010001,A0170010001,outofstock,1,12,,"Инструмент HS-808-330А с блокировкой рукояток для резки проводов сечением до 35 мм², АСКО-УКРЕМ","<h2>Описание товара</h2><p>Обоюдоострые ножницы для резки медного и алюминиевого <strong>небронированного</strong> кабеля и провода сечением до 25 мм².</p><p>Лезвия с точной шлифовкой для легкого и ровного разрезания одной рукой.</p><p>Материал режущих секций – ванадиевая сталь. Покрытие рукояток – мягкий ПВХ.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диапазон резки, мм²</td><td>до 35</td></tr><tr><td>Длина, мм</td><td>220</td></tr><tr><td>Вес, кг</td><td>0,29</td></tr><tr><td>Упаковка</td><td>блистер</td></tr></tbody></table> ","Інструмент HS-808-330А з блокуванням рукояток для різки проводів перетином до 35 мм², АСКО-УКРЕМ","<h2>Опис товару</h2><p>Гострі з обох боків ножиці для різання мідного і алюмінієвого <strong>неброньованого</strong> кабелю і проводу перетином до 25 мм².</p><p>Леза з точним шліфуванням для легкого і рівного розрізання однією рукою.</p><p>Матеріал ріжучих секцій – ванадієва сталь. Покриття рукояток – м'який ПВХ.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діапазон різки, мм²</td><td>до 35</td></tr><tr><td>Довжина, мм</td><td>220</td></tr><tr><td>Вага, кг</td><td>0,29</td></tr><tr><td>Упаковка</td><td>блістер</td></tr></tbody></table> ",Русский ~ 35,Русский ~ 
