URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип оборудования,Диаметр обвязываемого жгута,Цвет товара
https://001.com.ua/spiralnaya-obvyazka-dlya-provoda-empty-20-130-mm-e-spiral-stand-24-black-10-m-chernaya-e-next,new,,,https://001.com.ua/media/photos/enext/spiral/enext-spiralnaya-obvyazka-e-spiral-stand-24-black-s2038017-photo.jpg ;; https://001.com.ua/media/photos/enext/spiral/gabaritnye-razmery-enext-spiralnaya-obvyazka-e-spiral-stand-24-black-s2038017-photo.jpg,"Спиральная обвязка для провода ∅20-130 мм e.spiral.stand.24.black (10 м) черная, E.NEXT",Спираль монтажная,E.NEXT,s2038017,s2038017,instock,1,12,"349,66","Спиральная обвязка для провода ∅20-130 мм e.spiral.stand.24.black (10 м) черная, E.NEXT","<h2>Описание товара</h2><p>Обвязка кабельная предназначена для бандажирования нескольких проводов в жгут, с целью более упорядоченного, экономичного размещения.</p><p>Упакована в рулоны по 10 м.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>20-130</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Спіральна обв'язка для проводу ∅20-130 мм e.spiral.stand.24.black (10 м) чорна, E.NEXT","<h2>Опис товару</h2><p>Обв'язка кабельна призначена для бандажування декількох проводів в джгут, з метою більш упорядкованого, економічного розміщення.</p><p>Упакована в рулони по 10 м.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>20-130</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 20-130,Русский ~ Черный
https://001.com.ua/spiralnaya-obvyazka-dlya-provoda-empty-26-150-mm-e-spiral-stand-30-black-10-m-chernaya-e-next,new,,,https://001.com.ua/media/photos/enext/spiral/enext-spiralnaya-obvyazka-e-spiral-stand-30-black-s2038018-photo.jpg ;; https://001.com.ua/media/photos/enext/spiral/gabaritnye-razmery-enext-spiralnaya-obvyazka-e-spiral-stand-30-black-s2038018-photo.jpg,"Спиральная обвязка для провода ∅26-150 мм e.spiral.stand.30.black (10 м) черная, E.NEXT",Спираль монтажная,E.NEXT,s2038018,s2038018,instock,1,12,"456,57","Спиральная обвязка для провода ∅26-150 мм e.spiral.stand.30.black (10 м) черная, E.NEXT","<h2>Описание товара</h2><p>Обвязка кабельная предназначена для бандажирования нескольких проводов в жгут, с целью более упорядоченного, экономичного размещения.</p><p>Упакована в рулоны по 10 м.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>26-150</td></tr><tr><td>Цвет</td><td>черный</td></tr></tbody></table>","Спіральна обв'язка для проводу ∅26-150 мм e.spiral.stand.30.black (10 м) чорна, E.NEXT","<h2>Опис товару</h2><p>Обв'язка кабельна призначена для бандажування декількох проводів в джгут, з метою більш упорядкованого, економічного розміщення.</p><p>Упакована в рулони по 10 м.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>26-150</td></tr><tr><td>Колір</td><td>чорний</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 26-150,Русский ~ Черный
https://001.com.ua/spiralnaya-obvyazka-dlya-provoda-empty-4-50-mm-e-spiral-stand-6-10-m-e-next,new,,,https://001.com.ua/media/photos/enext/spiral/enext-spiralnaya-obvyazka-e-spiral-stand-6-s2038001-photo.jpg ;; https://001.com.ua/media/photos/enext/spiral/gabaritnye-razmery-enext-spiralnaya-obvyazka-e-spiral-stand-6-s2038001-photo.jpg,"Спиральная обвязка для провода ∅4-50 мм e.spiral.stand.6 (10 м), E.NEXT",Спираль монтажная,E.NEXT,s2038001,s2038001,instock,1,12,"39,69","Спиральная обвязка для провода ∅4-50 мм e.spiral.stand.6 (10 м), E.NEXT","<h2>Описание товара</h2><p>Обвязка кабельная предназначена для бандажирования нескольких проводов в жгут, с целью более упорядоченного, экономичного размещения.</p><p>Упакована в рулоны по 10 м.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>4-50</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіральна обв'язка для проводу ∅4-50 мм e.spiral.stand.6 (10 м), E.NEXT","<h2>Опис товару</h2><p>Обв'язка кабельна призначена для бандажування декількох проводів в джгут, з метою більш упорядкованого, економічного розміщення.</p><p>Упакована в рулони по 10 м.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>4-50</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 4-50,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-06-04-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-06-04-photo.jpg,"Спираль монтажная СМ-06-04 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D06-10,USWB-D06-10,outofstock,1,12,"45,13","Спираль монтажная СМ-06-04 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>4-50</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-06-04 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>4-50</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 4-50,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-08-06-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-08-06-photo.jpg,"Спираль монтажная СМ-08-06 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D08-10,USWB-D08-10,outofstock,1,12,"60,48","Спираль монтажная СМ-08-06 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>6-60</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-08-06 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>6-60</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 6-60,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-10-7-5-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-10-7-5-photo.jpg,"Спираль монтажная СМ-10-7,5 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D10-10,USWB-D10-10,outofstock,1,12,"88,13","Спираль монтажная СМ-10-7,5 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>8-60</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-10-7,5 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>8-60</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 8-60,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-12-09-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-12-09-photo.jpg,"Спираль монтажная СМ-12-09 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D12-10,USWB-D12-10,outofstock,1,12,"110,37","Спираль монтажная СМ-12-09 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>9-65</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-12-09 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>9-65</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 9-65,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-15-12-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-15-12-photo.jpg,"Спираль монтажная СМ-15-12 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D15-10,USWB-D15-10,outofstock,1,12,"163,94","Спираль монтажная СМ-15-12 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>12-75</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-15-12 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>12-75</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 12-75,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-19-15-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-19-15-photo.jpg,"Спираль монтажная СМ-19-15 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D19-10,USWB-D19-10,outofstock,1,12,"233,13","Спираль монтажная СМ-19-15 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>15-100</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-19-15 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>15-100</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 15-100,Русский ~ Белый
https://001.com.ua/spiral-montazhnaya-sm-24-20-upakovka-10-m-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-spiral-montazhnaya-sm-photo.jpg ;; https://001.com.ua/media/photos/iek/montazh/gabaritnye-razmery-iek-sm-24-20-photo.jpg,"Спираль монтажная СМ-24-20 (упаковка 10 м), IEK",Спираль монтажная,IEK,USWB-D24-10,USWB-D24-10,outofstock,1,12,"364,76","Спираль монтажная СМ-24-20 (упаковка 10 м), IEK","<h2>Описание товара</h2><p>Предназначена для объединения электрических кабелей в трассы, вязки в жгуты, разводки проводов, а также защиты кабелей от трения и механических повреждений. Спираль позволяет аккуратно и надежно скреплять проводку внутри кабельных каналов, металлических лотков и распределительных шкафов. Спираль монтажная типа СМ производится из полиэтилена высокого давления с добавлением компонентов, препятствующих горению.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>20-130</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіраль монтажна СМ-24-20 (упаковка 10 м), IEK","<h2>Опис товару</h2><p>Призначена для об'єднання електричних кабелів в траси, в'язки в джгути, розведення проводів, а також захисту кабелів від тертя і механічних пошкоджень. Спіраль дозволяє акуратно і надійно скріпляти проводку всередині кабельних каналів, металевих лотків і розподільних шаф. Спіраль монтажна типу СМ виробляється з поліетилену високого тиску з додаванням компонентів, що перешкоджають горінню.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>20-130</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 20-130,Русский ~ Белый
https://001.com.ua/spiralnaya-obvyazka-dlya-provoda-empty-15-100-mm-swb-19-chernaya-10-m-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-spiralnaya-obvyazka-dlya-provoda-black-photo.jpg,"Спиральная обвязка для провода ∅15-100 мм SWB-19 черная (10 м), АСКО-УКРЕМ",Спираль монтажная,АСКО-УКРЕМ,A0150070015,A0150070015,outofstock,1,12,"211,07","Спиральная обвязка для провода ∅15-100 мм SWB-19 черная (10 м), АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для оперативной увязки проводов в жгут.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Внутренний диаметр ∅d, мм</td><td>15</td></tr><tr><td>Наружный диаметр ∅D, мм</td><td>19</td></tr><tr><td>Ширина обвязки W, мм</td><td>21</td></tr><tr><td>Диаметр провода, мм</td><td>15-100</td></tr><tr><td>Длина L, м</td><td>10</td></tr></tbody></table> ","Спіральна обв'язка для проводу ∅15-100 мм SWB-19 чорна (10 м), АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для оперативної ув'язки проводів в джгут.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Внутрішній діаметр ∅d, мм</td><td>15</td></tr><tr><td>Зовнішній діаметр ∅D, мм</td><td>19</td></tr><tr><td>Ширина обв'язки W, мм</td><td>21</td></tr><tr><td>Діаметр проводу, мм</td><td>15-100</td></tr><tr><td>Довжина L, м</td><td>10</td></tr></tbody></table> ",Русский ~ Спираль монтажная,Русский ~ 15-100,Русский ~ Черный
https://001.com.ua/spiralnaya-obvyazka-dlya-provoda-empty-9-65-mm-e-spiral-stand-12-10-m-e-next,new,,,https://001.com.ua/media/photos/enext/spiral/enext-spiralnaya-obvyazka-e-spiral-stand-12-s2038004-photo.jpg ;; https://001.com.ua/media/photos/enext/spiral/gabaritnye-razmery-enext-spiralnaya-obvyazka-e-spiral-stand-12-s2038004-photo.jpg,"Спиральная обвязка для провода ∅9-65 мм e.spiral.stand.12 (10 м), E.NEXT",Спираль монтажная,E.NEXT,s2038004,s2038004,outofstock,1,12,"101,38","Спиральная обвязка для провода ∅9-65 мм e.spiral.stand.12 (10 м), E.NEXT","<h2>Описание товара</h2><p>Обвязка кабельная предназначена для бандажирования нескольких проводов в жгут, с целью более упорядоченного, экономичного размещения.</p><p>Упакована в рулоны по 10 м.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>9-65</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіральна обв'язка для проводу ∅9-65 мм e.spiral.stand.12 (10 м), E.NEXT","<h2>Опис товару</h2><p>Обв'язка кабельна призначена для бандажування декількох проводів в джгут, з метою більш упорядкованого, економічного розміщення.</p><p>Упакована в рулони по 10 м.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>9-65</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 9-65,Русский ~ Белый
https://001.com.ua/spiralnaya-obvyazka-dlya-provoda-empty-26-150-mm-e-spiral-stand-30-10-m-e-next,new,,,https://001.com.ua/media/photos/enext/spiral/enext-spiralnaya-obvyazka-e-spiral-stand-30-s2038009-photo.jpg ;; https://001.com.ua/media/photos/enext/spiral/gabaritnye-razmery-enext-spiralnaya-obvyazka-e-spiral-stand-30-s2038009-photo.jpg,"Спиральная обвязка для провода ∅26-150 мм e.spiral.stand.30 (10 м), E.NEXT",Спираль монтажная,E.NEXT,s2038009,s2038009,outofstock,1,12,"456,57","Спиральная обвязка для провода ∅26-150 мм e.spiral.stand.30 (10 м), E.NEXT","<h2>Описание товара</h2><p>Обвязка кабельная предназначена для бандажирования нескольких проводов в жгут, с целью более упорядоченного, экономичного размещения.</p><p>Упакована в рулоны по 10 м.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Диаметр обвязываемого жгута, мм</td><td>26-150</td></tr><tr><td>Цвет</td><td>белый</td></tr></tbody></table>","Спіральна обв'язка для проводу ∅26-150 мм e.spiral.stand.30 (10 м), E.NEXT","<h2>Опис товару</h2><p>Обв'язка кабельна призначена для бандажування декількох проводів в джгут, з метою більш упорядкованого, економічного розміщення.</p><p>Упакована в рулони по 10 м.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Діаметр обв'язуваного джгута, мм</td><td>26-150</td></tr><tr><td>Колір</td><td>білий</td></tr></tbody></table>",Русский ~ Спираль монтажная,Русский ~ 26-150,Русский ~ Белый
