URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Высота мм,Ширина мм,Глубина мм,Степень защиты
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-300-400-165-blank-300x400x165mm-ip65-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-300-400-165-blank-cp5003-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5003-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-1-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-2-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-3-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.300.400.165.blank 300×400×165мм IP65, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5003,CP5003,instock,1,12,"1 004,31","Корпус ударопрочный из ABS-пластика e.plbox.300.400.165.blank 300×400×165мм IP65, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>непрозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.300.400.165.blank 300×400×165мм IP65, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>непрозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 400,Русский ~ 300,Русский ~ 165,Русский ~ IP65
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-210-280-130-blank-210x280x130mm-ip65-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-210-280-130-blank-cp5001-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5001-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-1-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-2-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-3-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.210.280.130.blank 210×280×130мм IP65, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5001,CP5001,instock,1,12,"697,36","Корпус ударопрочный из ABS-пластика e.plbox.210.280.130.blank 210×280×130мм IP65, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>непрозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.210.280.130.blank 210×280×130мм IP65, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>непрозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 280,Русский ~ 210,Русский ~ 130,Русский ~ IP65
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-250-330-130-blank-250x330x130mm-ip65-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-250-330-130-blank-cp5002-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5002-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-1-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-2-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-3-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.250.330.130.blank 250×330×130мм IP65, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5002,CP5002,instock,1,12,"871,35","Корпус ударопрочный из ABS-пластика e.plbox.250.330.130.blank 250×330×130мм IP65, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>непрозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.250.330.130.blank 250×330×130мм IP65, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>непрозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 330,Русский ~ 250,Русский ~ 130,Русский ~ IP65
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-350-500-195-blank-350x500x195mm-ip65-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-350-500-195-blank-cp5007-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5007-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-1-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-2-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-3-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.350.500.195.blank 350×500×195мм IP65, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5007,CP5007,instock,1,12,"1 473,05","Корпус ударопрочный из ABS-пластика e.plbox.350.500.195.blank 350×500×195мм IP65, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>непрозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.350.500.195.blank 350×500×195мм IP65, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>непрозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 500,Русский ~ 350,Русский ~ 195,Русский ~ IP65
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-500-600-220-blank-500x600x220mm-ip65-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-500-600-220-blank-cp5008-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5008-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-1-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-2-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-3-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.500.600.220.blank 500×600×220мм IP65, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5008,CP5008,instock,1,12,"3 539,27","Корпус ударопрочный из ABS-пластика e.plbox.500.600.220.blank 500×600×220мм IP65, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>непрозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.500.600.220.blank 500×600×220мм IP65, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>непрозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 600,Русский ~ 500,Русский ~ 220,Русский ~ IP65
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-500-600-220-tr-500x600x220mm-ip65-s-prozrachnoy-dvertsey-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-500-600-220-tr-cp5018-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5018-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.500.600.220.tr 500×600×220мм IP65 с прозрачной дверцей, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5018,CP5018,instock,1,12,"4 531,15","Корпус ударопрочный из ABS-пластика e.plbox.500.600.220.tr 500×600×220мм IP65 с прозрачной дверцей, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>прозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.500.600.220.tr 500×600×220мм IP65 з прозорими дверцятами, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>прозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 600,Русский ~ 500,Русский ~ 220,Русский ~ IP65
https://001.com.ua/korpus-udaroprochnyy-iz-abs-plastika-e-plbox-350-500-195-tr-350x500x195mm-ip65-s-prozrachnoy-dvertsey-e-next,new,,,https://001.com.ua/media/photos/enext/plbox/enext-shkaf-udaroprochnyy-e-plbox-350-500-195-tr-cp5017-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/gabaritnye-razmery-enext-cp5017-photo.jpg ;; https://001.com.ua/media/photos/enext/plbox/enext-korpus-udaroprochnyy-iz-abs-plastika-e-plbox-photo.jpg,"Корпус ударопрочный из ABS-пластика e.plbox.350.500.195.tr 350×500×195мм IP65 с прозрачной дверцей, E.NEXT",Щиты с монтажной панелью,E.NEXT,CP5017,CP5017,instock,1,12,"2 035,03","Корпус ударопрочный из ABS-пластика e.plbox.350.500.195.tr 350×500×195мм IP65 с прозрачной дверцей, E.NEXT","<h2>Описание товара</h2><p>Предназначены для монтажа силового, защитного и распределительного электрооборудования, устройств автоматики и управления, оборудования кабельных сетей, оборудования сетей передачи данных и т.п. Устанавливаются внутри и снаружи помещений в местах с повышенным содержанием влаги и пыли.</p><p>Ударопрочные (IK 08), изготовлены из ABS-пластика.</p><p>С прозрачной или непрозрачной дверцей, закрывающейся на замки-защелки.</p><p>В шкафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank имеется возможность установки монтажной панели в трех различных фиксированных положениях, различающихся по глубине расположения в шкафу.</p><p><strong>Монтажная панель:</strong> стальной оцинкованный лист 1 мм толщиной.</p><p><strong>Комплектность:</strong> монтажная панель, фурнитура для крепления, ключи к замкам.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>RAL 7035 серый</td></tr><tr><td>Монтаж</td><td>навесной</td></tr><tr><td>Дверь</td><td>прозрачная</td></tr><tr><td>Степень защиты</td><td>IP65</td></tr><tr><td>Диапазон рабочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ","Корпус ударостійкий з ABS-пластику e.plbox.350.500.195.tr 350×500×195мм IP65 з прозорими дверцятами, E.NEXT","<h2>Опис товару</h2><p>Призначені для монтажу силового, захисного і розподільчого електрообладнання, пристроїв автоматики і керування, обладнання кабельних мереж, обладнання мереж передачі даних і т.п. Встановлюються всередині і зовні приміщень в місцях з підвищеним вмістом вологи і пилу.</p><p>Ударостійкі (IK 08), виготовлені з ABS-пластика.</p><p>З прозорими або непрозорими дверцятами, що закриваються на замки-засувки.</p><p>В шафах: e.plbox.500.700.245.blank, e.plbox.500.600.220.blank, e.plbox.600.800.260.blank є можливість встановлення монтажної панелі в трьох різних фіксованих положеннях, що відрізняються за глибиною розташування в шафі.</p><p><strong>Монтажна панель:</strong> сталевий оцинкований лист 1 мм завтовшки.</p><p><strong>Комплектність:</strong> монтажна панель, фурнітура для кріплення, ключі до замків.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>RAL 7035 сірий</td></tr><tr><td>Монтаж</td><td>навісний</td></tr><tr><td>Двері</td><td>прозорі</td></tr><tr><td>Ступінь захисту</td><td>IP65</td></tr><tr><td>Діапазон робочих температур, °C</td><td>-25…+60</td></tr></tbody></table> ",Русский ~ 500,Русский ~ 350,Русский ~ 195,Русский ~ IP65
